time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,GPU,RAM,EMC,IRAM,SWAP,APE,NVENC,NVDEC,NVJPG,fan,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,power cur,power avg
2021-11-03 15:34:14.372876,"12 days, 8:26:18.730000",OFF,MAXN,10,8,18,17,99,3579788,3579788,3579788,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,72.0,69.5,72.75,8002,7320
2021-11-03 15:34:14.879432,"12 days, 8:26:19.240000",OFF,MAXN,4,6,9,11,99,3580056,3580056,3580056,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,72.5,69.5,72.25,7795,7320
2021-11-03 15:34:15.405266,"12 days, 8:26:19.770000",OFF,MAXN,13,11,11,10,99,3579900,3579900,3579900,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.0,72.5,69.5,72.25,7963,7321
2021-11-03 15:34:15.923774,"12 days, 8:26:20.280000",OFF,MAXN,16,13,13,22,99,3579696,3579696,3579696,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.0,72.5,69.0,72.75,7756,7321
2021-11-03 15:34:16.429224,"12 days, 8:26:20.790000",OFF,MAXN,15,16,12,10,99,3580348,3580348,3580348,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.0,73.0,69.5,72.75,8105,7321
2021-11-03 15:34:16.947087,"12 days, 8:26:21.310000",OFF,MAXN,6,7,4,4,99,3579728,3579728,3579728,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.0,72.5,69.0,72.75,7429,7322
2021-11-03 15:34:17.473977,"12 days, 8:26:21.830000",OFF,MAXN,13,13,16,15,99,3580072,3580072,3580072,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.0,72.5,69.5,72.75,8002,7322
2021-11-03 15:34:17.983991,"12 days, 8:26:22.340000",OFF,MAXN,16,17,8,18,99,3580060,3580060,3580060,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.0,73.0,69.5,72.75,8067,7322
2021-11-03 15:34:18.492909,"12 days, 8:26:22.850000",OFF,MAXN,12,8,11,6,99,3580324,3580324,3580324,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.0,72.5,69.5,73.0,8208,7323
2021-11-03 15:34:19.023608,"12 days, 8:26:23.380000",OFF,MAXN,59,13,11,4,99,3579880,3579880,3579880,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.0,72.5,69.0,73.0,7285,7323
2021-11-03 15:34:19.514436,"12 days, 8:26:23.870000",OFF,MAXN,35,29,14,12,99,3579968,3579968,3579968,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,73.0,69.5,73.25,8079,7324
2021-11-03 15:34:20.020417,"12 days, 8:26:24.380000",OFF,MAXN,10,13,9,11,99,3579832,3579832,3579832,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,73.0,69.5,73.25,8117,7324
2021-11-03 15:34:20.530715,"12 days, 8:26:24.890000",OFF,MAXN,9,3,9,7,99,3580484,3580484,3580484,483,25,OFF,OFF,OFF,62.745098039215684,79.5,74.0,72.5,69.5,73.25,8322,7325
2021-11-03 15:34:21.034973,"12 days, 8:26:25.400000",OFF,MAXN,38,17,36,8,99,3579648,3579648,3579648,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,73.0,70.0,73.25,7808,7325
2021-11-03 15:34:21.544117,"12 days, 8:26:25.900000",OFF,MAXN,17,11,10,8,99,3579956,3579956,3579956,483,25,OFF,OFF,OFF,62.745098039215684,79.5,74.0,72.5,69.5,73.0,8079,7325
2021-11-03 15:34:22.052874,"12 days, 8:26:26.410000",OFF,MAXN,8,4,13,9,99,3579872,3579872,3579872,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,73.0,69.5,73.0,8322,7326
2021-11-03 15:34:22.561297,"12 days, 8:26:26.920000",OFF,MAXN,9,12,8,10,99,3580152,3580152,3580152,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.0,72.5,69.5,72.75,8001,7327
2021-11-03 15:34:23.066124,"12 days, 8:26:27.430000",OFF,MAXN,13,6,9,9,99,3579764,3579764,3579764,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.0,72.0,69.5,72.75,7378,7327
2021-11-03 15:34:23.572444,"12 days, 8:26:27.930000",OFF,MAXN,13,12,8,11,99,3579700,3579700,3579700,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.5,72.5,69.5,72.75,8002,7327
2021-11-03 15:34:24.079936,"12 days, 8:26:28.440000",OFF,MAXN,9,13,6,4,99,3580432,3580432,3580432,483,25,OFF,OFF,OFF,62.745098039215684,79.5,74.0,73.0,69.5,73.25,8678,7328
2021-11-03 15:34:24.601846,"12 days, 8:26:28.960000",OFF,MAXN,2,1,3,0,99,3579204,3579204,3579204,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.0,72.5,70.0,73.25,7639,7328
2021-11-03 15:34:25.119638,"12 days, 8:26:29.480000",OFF,MAXN,17,10,16,19,99,3579424,3579424,3579424,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.0,72.5,69.5,73.0,7534,7328
2021-11-03 15:34:25.632531,"12 days, 8:26:29.990000",OFF,MAXN,19,17,11,20,99,3579716,3579716,3579716,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,73.0,69.5,73.0,8233,7329
2021-11-03 15:34:26.140246,"12 days, 8:26:30.500000",OFF,MAXN,7,8,7,15,99,3580384,3580384,3580384,483,25,OFF,OFF,OFF,62.745098039215684,79.5,74.0,73.0,69.5,73.25,8539,7330
2021-11-03 15:34:26.662626,"12 days, 8:26:31.020000",OFF,MAXN,9,6,11,9,99,3579576,3579576,3579576,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.5,73.0,69.5,73.25,7717,7330
2021-11-03 15:34:27.180423,"12 days, 8:26:31.540000",OFF,MAXN,14,15,9,16,99,3579580,3579580,3579580,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.5,72.5,69.5,73.0,7573,7330
2021-11-03 15:34:27.682209,"12 days, 8:26:32.040000",OFF,MAXN,17,15,17,17,99,3579940,3579940,3579940,483,25,OFF,OFF,OFF,62.745098039215684,79.5,74.0,72.5,70.0,73.0,8208,7331
2021-11-03 15:34:28.193790,"12 days, 8:26:32.550000",OFF,MAXN,9,3,5,4,99,3579848,3579848,3579848,483,25,OFF,OFF,OFF,62.745098039215684,79.5,74.0,73.0,70.0,73.25,8476,7331
2021-11-03 15:34:28.718077,"12 days, 8:26:33.080000",OFF,MAXN,10,13,11,15,99,3579568,3579568,3579568,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,72.5,70.0,73.25,7678,7332
2021-11-03 15:34:29.236677,"12 days, 8:26:33.600000",OFF,MAXN,15,13,16,16,99,3579820,3579820,3579820,483,25,OFF,OFF,OFF,62.745098039215684,79.5,74.0,72.5,70.0,73.25,7547,7332
2021-11-03 15:34:29.741455,"12 days, 8:26:34.100000",OFF,MAXN,8,14,10,20,99,3580236,3580236,3580236,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,72.5,70.0,73.25,8002,7332
2021-11-03 15:34:30.258214,"12 days, 8:26:34.620000",OFF,MAXN,11,3,3,3,99,3579936,3579936,3579936,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,73.0,70.0,73.25,8233,7333
2021-11-03 15:34:30.778068,"12 days, 8:26:35.140000",OFF,MAXN,14,12,13,15,99,3580028,3580028,3580028,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,73.0,69.5,73.75,7690,7333
2021-11-03 15:34:31.288816,"12 days, 8:26:35.650000",OFF,MAXN,21,13,21,16,99,3579800,3579800,3579800,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,73.0,70.0,73.75,7899,7333
2021-11-03 15:34:31.796548,"12 days, 8:26:36.160000",OFF,MAXN,9,13,8,12,99,3580156,3580156,3580156,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,72.5,70.0,73.25,8413,7334
2021-11-03 15:34:32.320492,"12 days, 8:26:36.680000",OFF,MAXN,7,5,7,7,99,3579612,3579612,3579612,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,73.0,69.5,73.25,8208,7335
2021-11-03 15:34:32.840625,"12 days, 8:26:37.200000",OFF,MAXN,16,18,10,14,99,3579796,3579796,3579796,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,73.0,70.0,73.25,7507,7335
2021-11-03 15:34:33.345123,"12 days, 8:26:37.710000",OFF,MAXN,14,12,18,21,99,3580208,3580208,3580208,483,25,OFF,OFF,OFF,62.745098039215684,79.5,74.0,73.0,70.0,73.25,8169,7335
2021-11-03 15:34:33.856404,"12 days, 8:26:38.220000",OFF,MAXN,5,7,11,6,99,3580236,3580236,3580236,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.5,73.0,70.0,73.25,8640,7336
2021-11-03 15:34:34.376306,"12 days, 8:26:38.740000",OFF,MAXN,7,11,7,11,99,3579684,3579684,3579684,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,73.0,70.0,73.25,8169,7337
2021-11-03 15:34:34.887593,"12 days, 8:26:39.250000",OFF,MAXN,18,13,11,17,93,3579728,3579728,3579728,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,72.5,70.0,73.25,6673,7336
2021-11-03 15:34:35.397744,"12 days, 8:26:39.760000",OFF,MAXN,11,14,17,20,99,3579932,3579932,3579932,483,25,OFF,OFF,OFF,62.745098039215684,79.5,74.0,73.0,70.0,73.25,8476,7337
2021-11-03 15:34:35.905187,"12 days, 8:26:40.270000",OFF,MAXN,2,4,7,6,99,3580108,3580108,3580108,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,73.0,70.0,73.25,8500,7338
2021-11-03 15:34:36.424927,"12 days, 8:26:40.790000",OFF,MAXN,11,8,7,13,99,3580032,3580032,3580032,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.5,73.0,70.0,73.5,8169,7338
2021-11-03 15:34:36.929867,"12 days, 8:26:41.290000",OFF,MAXN,16,16,14,25,43,3579392,3579392,3579392,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.0,73.0,70.0,73.5,6758,7338
2021-11-03 15:34:37.438945,"12 days, 8:26:41.800000",OFF,MAXN,6,10,12,15,99,3580556,3580556,3580556,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.5,73.0,70.5,73.0,8451,7339
2021-11-03 15:34:37.960173,"12 days, 8:26:42.320000",OFF,MAXN,9,5,3,7,99,3581140,3581140,3581140,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,73.0,70.0,73.0,8297,7339
2021-11-03 15:34:38.475955,"12 days, 8:26:42.840000",OFF,MAXN,17,15,13,10,99,3579744,3579744,3579744,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.5,73.5,70.0,73.5,8208,7340
2021-11-03 15:34:38.988399,"12 days, 8:26:43.350000",OFF,MAXN,14,14,15,19,99,3579688,3579688,3579688,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.5,72.5,70.0,73.5,6753,7339
2021-11-03 15:34:39.496413,"12 days, 8:26:43.860000",OFF,MAXN,13,8,9,13,99,3580152,3580152,3580152,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,73.5,70.0,73.25,8451,7340
2021-11-03 15:34:40.021055,"12 days, 8:26:44.380000",OFF,MAXN,7,7,4,5,99,3579608,3579608,3579608,483,25,OFF,OFF,OFF,62.745098039215684,79.5,73.5,73.0,70.0,73.25,8335,7341
2021-11-03 15:34:40.538939,"12 days, 8:26:44.900000",OFF,MAXN,18,16,12,19,99,3579360,3579360,3579360,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.5,70.0,73.75,8208,7341
2021-11-03 15:34:41.047735,"12 days, 8:26:45.410000",OFF,MAXN,20,12,19,16,99,3579564,3579564,3579564,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.5,73.0,70.0,73.75,7093,7341
2021-11-03 15:34:41.555726,"12 days, 8:26:45.920000",OFF,MAXN,6,6,9,13,99,3580420,3580420,3580420,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.0,70.0,73.75,8514,7342
2021-11-03 15:34:42.082638,"12 days, 8:26:46.440000",OFF,MAXN,7,12,9,9,99,3580108,3580108,3580108,483,25,OFF,OFF,OFF,62.745098039215684,79.5,74.0,73.5,70.0,73.5,8413,7342
2021-11-03 15:34:42.591574,"12 days, 8:26:46.950000",OFF,MAXN,19,13,13,13,99,3579728,3579728,3579728,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.5,70.0,73.5,8272,7343
2021-11-03 15:34:43.097707,"12 days, 8:26:47.460000",OFF,MAXN,17,18,13,14,99,3579932,3579932,3579932,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.5,73.0,70.0,73.5,7324,7343
2021-11-03 15:34:43.604589,"12 days, 8:26:47.960000",OFF,MAXN,4,0,7,9,99,3580240,3580240,3580240,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.0,70.0,73.5,8335,7344
2021-11-03 15:34:44.128636,"12 days, 8:26:48.490000",OFF,MAXN,18,11,11,11,99,3579912,3579912,3579912,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.0,70.0,73.75,8335,7344
2021-11-03 15:34:44.635480,"12 days, 8:26:49",OFF,MAXN,14,11,19,19,99,3579396,3579396,3579396,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.0,70.0,73.75,8272,7345
2021-11-03 15:34:45.145582,"12 days, 8:26:49.510000",OFF,MAXN,13,10,16,10,99,3580296,3580296,3580296,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.5,73.0,70.0,73.25,7547,7345
2021-11-03 15:34:45.673237,"12 days, 8:26:50.030000",OFF,MAXN,4,3,1,7,99,3580728,3580728,3580728,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.0,70.0,73.25,7963,7345
2021-11-03 15:34:46.183848,"12 days, 8:26:50.540000",OFF,MAXN,17,17,10,13,99,3579600,3579600,3579600,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.5,73.0,70.0,73.5,8233,7346
2021-11-03 15:34:46.701655,"12 days, 8:26:51.060000",OFF,MAXN,12,18,10,16,99,3579940,3579940,3579940,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.5,73.0,70.5,73.5,8311,7347
2021-11-03 15:34:47.207762,"12 days, 8:26:51.570000",OFF,MAXN,13,14,11,8,99,3580372,3580372,3580372,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.5,73.0,70.0,73.25,7390,7347
2021-11-03 15:34:47.726975,"12 days, 8:26:52.090000",OFF,MAXN,9,5,44,11,99,3577056,3577056,3577056,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.5,73.5,70.0,73.25,8105,7347
2021-11-03 15:34:48.242239,"12 days, 8:26:52.600000",OFF,MAXN,19,16,15,13,99,3579692,3579692,3579692,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.5,73.5,70.0,73.25,8105,7348
2021-11-03 15:34:48.761902,"12 days, 8:26:53.120000",OFF,MAXN,17,18,13,12,99,3579508,3579508,3579508,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.5,70.0,73.5,8476,7348
2021-11-03 15:34:49.265560,"12 days, 8:26:53.630000",OFF,MAXN,14,10,6,7,99,3580208,3580208,3580208,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.0,70.0,73.5,7444,7348
2021-11-03 15:34:49.788888,"12 days, 8:26:54.150000",OFF,MAXN,12,6,12,11,99,3579536,3579536,3579536,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.0,70.0,73.5,8002,7349
2021-11-03 15:34:50.302432,"12 days, 8:26:54.660000",OFF,MAXN,19,18,15,13,99,3579400,3579400,3579400,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.5,73.5,70.0,73.5,7963,7349
2021-11-03 15:34:50.807484,"12 days, 8:26:55.170000",OFF,MAXN,16,17,13,14,99,3579896,3579896,3579896,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.5,73.5,70.5,73.75,8413,7350
2021-11-03 15:34:51.316676,"12 days, 8:26:55.680000",OFF,MAXN,6,3,4,8,99,3579692,3579692,3579692,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.5,73.0,70.5,73.75,7393,7350
2021-11-03 15:34:51.844545,"12 days, 8:26:56.200000",OFF,MAXN,14,9,11,13,99,3579488,3579488,3579488,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.5,70.0,73.5,8002,7350
2021-11-03 15:34:52.367898,"12 days, 8:26:56.730000",OFF,MAXN,21,11,17,11,99,3579480,3579480,3579480,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.5,70.0,73.5,7899,7351
2021-11-03 15:34:52.863635,"12 days, 8:26:57.220000",OFF,MAXN,10,19,9,15,99,3579952,3579952,3579952,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.0,73.0,70.5,73.5,7963,7351
2021-11-03 15:34:53.386620,"12 days, 8:26:57.750000",OFF,MAXN,11,9,5,3,99,3579672,3579672,3579672,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.0,70.0,73.5,7444,7351
2021-11-03 15:34:53.907238,"12 days, 8:26:58.270000",OFF,MAXN,15,9,13,16,99,3579672,3579672,3579672,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.5,70.0,73.75,7963,7351
2021-11-03 15:34:54.420643,"12 days, 8:26:58.780000",OFF,MAXN,21,15,15,8,99,3579436,3579436,3579436,483,25,OFF,OFF,OFF,62.745098039215684,80.5,73.5,73.5,70.0,73.75,7612,7352
2021-11-03 15:34:54.928526,"12 days, 8:26:59.290000",OFF,MAXN,10,13,10,6,99,3580136,3580136,3580136,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.0,73.5,70.5,73.75,7963,7352
2021-11-03 15:34:55.458226,"12 days, 8:26:59.820000",OFF,MAXN,13,9,7,9,99,3579172,3579172,3579172,483,25,OFF,OFF,OFF,62.745098039215684,80.0,73.5,73.0,70.0,73.75,7522,7352
2021-11-03 15:34:55.968337,"12 days, 8:27:00.330000",OFF,MAXN,14,16,17,12,99,3579736,3579736,3579736,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.5,70.0,73.75,8002,7352
2021-11-03 15:34:56.483654,"12 days, 8:27:00.840000",OFF,MAXN,22,17,11,13,99,3579544,3579544,3579544,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.5,70.0,73.25,8105,7353
2021-11-03 15:34:56.992058,"12 days, 8:27:01.350000",OFF,MAXN,13,2,9,6,99,3580484,3580484,3580484,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.5,70.0,73.25,8067,7353
2021-11-03 15:34:57.516782,"12 days, 8:27:01.880000",OFF,MAXN,15,6,10,11,99,3579940,3579940,3579940,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.0,73.0,70.0,73.25,7468,7353
2021-11-03 15:34:58.028627,"12 days, 8:27:02.390000",OFF,MAXN,17,10,17,10,99,3579584,3579584,3579584,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.5,70.0,73.25,8028,7354
2021-11-03 15:34:58.534020,"12 days, 8:27:02.890000",OFF,MAXN,19,16,20,12,99,3579788,3579788,3579788,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.5,70.5,73.75,8514,7355
2021-11-03 15:34:59.045207,"12 days, 8:27:03.410000",OFF,MAXN,6,4,2,5,99,3579912,3579912,3579912,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.5,70.0,73.75,8015,7355
2021-11-03 15:34:59.572531,"12 days, 8:27:03.930000",OFF,MAXN,14,9,15,13,99,3579384,3579384,3579384,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.5,70.0,74.0,7257,7355
2021-11-03 15:35:00.078833,"12 days, 8:27:04.440000",OFF,MAXN,16,14,13,17,99,3579788,3579788,3579788,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.5,74.0,70.5,74.0,8028,7355
2021-11-03 15:35:00.586428,"12 days, 8:27:04.950000",OFF,MAXN,10,14,10,17,99,3580320,3580320,3580320,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.5,73.5,70.0,74.0,8500,7356
2021-11-03 15:35:01.107215,"12 days, 8:27:05.470000",OFF,MAXN,9,5,5,3,99,3579560,3579560,3579560,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.5,70.0,74.25,7717,7356
2021-11-03 15:35:01.630138,"12 days, 8:27:05.990000",OFF,MAXN,20,14,10,13,99,3579496,3579496,3579496,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.5,70.0,74.25,7573,7356
2021-11-03 15:35:02.142272,"12 days, 8:27:06.500000",OFF,MAXN,21,15,12,18,99,3579552,3579552,3579552,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.5,73.5,70.5,74.0,8131,7357
2021-11-03 15:35:02.646563,"12 days, 8:27:07.010000",OFF,MAXN,10,13,12,9,99,3580404,3580404,3580404,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.5,73.5,70.5,74.0,8716,7358
2021-11-03 15:35:03.167717,"12 days, 8:27:07.530000",OFF,MAXN,7,3,2,10,99,3579860,3579860,3579860,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.5,70.5,74.25,7756,7358
2021-11-03 15:35:03.685240,"12 days, 8:27:08.050000",OFF,MAXN,20,18,17,16,99,3579612,3579612,3579612,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.5,70.0,74.25,7651,7358
2021-11-03 15:35:04.195462,"12 days, 8:27:08.560000",OFF,MAXN,14,13,12,13,99,3579848,3579848,3579848,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.0,73.5,70.5,74.0,7899,7358
2021-11-03 15:35:04.703894,"12 days, 8:27:09.060000",OFF,MAXN,7,7,11,15,99,3580220,3580220,3580220,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.5,74.0,70.5,74.0,8640,7359
2021-11-03 15:35:05.225751,"12 days, 8:27:09.590000",OFF,MAXN,8,6,7,7,99,3579752,3579752,3579752,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.0,73.5,70.5,73.75,7717,7359
2021-11-03 15:35:05.741040,"12 days, 8:27:10.100000",OFF,MAXN,22,19,14,19,99,3579832,3579832,3579832,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.0,73.5,70.0,73.75,7612,7360
2021-11-03 15:35:06.248834,"12 days, 8:27:10.610000",OFF,MAXN,20,11,13,16,99,3579504,3579504,3579504,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.5,73.5,70.5,74.0,8028,7360
2021-11-03 15:35:06.756255,"12 days, 8:27:11.120000",OFF,MAXN,9,7,6,7,99,3580056,3580056,3580056,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.5,74.0,70.5,74.0,8654,7361
2021-11-03 15:35:07.281777,"12 days, 8:27:11.640000",OFF,MAXN,11,11,3,9,99,3579312,3579312,3579312,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.0,73.0,70.5,74.0,7717,7361
2021-11-03 15:35:07.798129,"12 days, 8:27:12.160000",OFF,MAXN,29,11,18,12,99,3579872,3579872,3579872,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.5,73.5,70.5,73.75,7821,7361
2021-11-03 15:35:08.305586,"12 days, 8:27:12.670000",OFF,MAXN,12,10,10,15,99,3580164,3580164,3580164,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.5,73.5,70.5,73.75,8413,7362
2021-11-03 15:35:08.821346,"12 days, 8:27:13.180000",OFF,MAXN,5,7,7,9,99,3579372,3579372,3579372,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.5,74.0,70.5,74.0,8272,7363
2021-11-03 15:35:09.340288,"12 days, 8:27:13.700000",OFF,MAXN,14,13,14,9,99,3579560,3579560,3579560,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,73.5,70.5,74.0,7586,7363
2021-11-03 15:35:09.851764,"12 days, 8:27:14.210000",OFF,MAXN,18,13,13,16,99,3579476,3579476,3579476,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.5,73.5,70.0,73.5,7963,7363
2021-11-03 15:35:10.359604,"12 days, 8:27:14.720000",OFF,MAXN,7,15,11,11,99,3580252,3580252,3580252,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.0,74.0,70.5,73.5,8514,7364
2021-11-03 15:35:10.880844,"12 days, 8:27:15.240000",OFF,MAXN,11,7,4,11,99,3579348,3579348,3579348,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.5,74.0,70.5,74.0,8272,7364
2021-11-03 15:35:11.391993,"12 days, 8:27:15.750000",OFF,MAXN,20,20,11,12,99,3579600,3579600,3579600,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.0,73.0,70.5,74.0,7402,7364
2021-11-03 15:35:11.907486,"12 days, 8:27:16.270000",OFF,MAXN,18,15,14,12,99,3579348,3579348,3579348,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.5,74.0,70.5,74.0,8169,7365
2021-11-03 15:35:12.417318,"12 days, 8:27:16.780000",OFF,MAXN,7,10,9,7,99,3580260,3580260,3580260,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.0,73.5,70.5,74.0,8817,7366
2021-11-03 15:35:12.942425,"12 days, 8:27:17.300000",OFF,MAXN,13,6,5,11,99,3579880,3579880,3579880,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.5,73.5,70.5,74.0,8233,7366
2021-11-03 15:35:13.451659,"12 days, 8:27:17.810000",OFF,MAXN,18,17,18,19,34,3579844,3579844,3579844,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.0,73.0,70.5,74.0,6551,7366
2021-11-03 15:35:13.960795,"12 days, 8:27:18.320000",OFF,MAXN,19,18,18,10,99,3580016,3580016,3580016,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.5,73.5,70.5,74.0,8413,7366
2021-11-03 15:35:14.474429,"12 days, 8:27:18.830000",OFF,MAXN,5,4,5,4,99,3579872,3579872,3579872,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.5,73.5,70.5,74.25,8678,7367
2021-11-03 15:35:14.997085,"12 days, 8:27:19.360000",OFF,MAXN,14,11,7,11,99,3579764,3579764,3579764,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.5,74.0,70.5,74.25,8208,7368
2021-11-03 15:35:15.507386,"12 days, 8:27:19.870000",OFF,MAXN,12,17,19,11,99,3579576,3579576,3579576,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.0,73.0,70.0,74.25,6675,7367
2021-11-03 15:35:16.014725,"12 days, 8:27:20.370000",OFF,MAXN,18,14,14,17,99,3580200,3580200,3580200,483,25,OFF,OFF,OFF,62.745098039215684,80.5,75.0,74.0,70.5,74.25,8514,7368
2021-11-03 15:35:16.531188,"12 days, 8:27:20.890000",OFF,MAXN,4,5,5,5,99,3579716,3579716,3579716,483,25,OFF,OFF,OFF,62.745098039215684,80.5,74.5,74.0,70.5,74.0,8437,7369
2021-11-03 15:35:17.046331,"12 days, 8:27:21.410000",OFF,MAXN,10,11,19,10,99,3580040,3580040,3580040,483,25,OFF,OFF,OFF,62.745098039215684,80.0,74.0,74.0,70.5,74.0,8233,7369
